id,resourceType,organizationName,phone,website,email,address,city,state,zipCode,latitude,longitude,servicesJson,hours,is24_7,servesLGBTQIA,lgbtqSpecialized,transInclusive,nonBinaryInclusive,servesBIPOC,bipocLed,culturallySpecificJson,servesMaleIdentifying,servesUndocumented,uVisaSupport,vawaSupport,noICEContact,servesDisabled,wheelchairAccessible,servesDeaf,aslInterpreter,languagesJson,isFree,slidingScale,acceptsChildren,childAgeRestrictions,acceptsDependentAdults,acceptsPets,hasChildcare,servesPregnant,servesSubstanceUse,servesTeenDating,servesElderAbuse,servesTrafficking,servesTBI,acceptsCriminalRecord,hasMedicalSupport,hasMentalHealthCounseling,traumaInformedCare,providesTransportation,transportationRadius,transportationPartnerships,offersVirtualServices,gasVoucherProgram,relocationAssistance,greyhoundHomeFreePartner,providesReproductiveHealthcare,reproductiveHealthcareServicesJson,acceptsOutOfStatePatients,providesRecoveryHousing,recoveryHousingDuration,financialAssistanceAvailable,travelFundingAvailable,childcareDuringAppointment,childcareDuringRecovery,accompanimentServices,lastVerified,verifiedBy,rating,reviewCount
SH102,shelter,Next Step DV Project Portland,207-871-1775,www.nextstepdvproject.org,help@nextstep.org,P.O. Box 1316,Portland,ME,04104,43.6591,-70.2568,"[Emergency Shelter,Legal Advocacy,Support Groups,Children Services]",24/7 Hotline,1,1,0,0,0,0,0,[],0,1,0,0,0,1,1,0,0,"[English,French,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH103,shelter,Maryland Network Against DV,301-429-3601,www.mnadv.org,info@mnadv.org,4601 Presidents Dr,Lanham,MD,20706,38.9697,-76.8585,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH104,shelter,House of Ruth Maryland,410-889-7884,www.hruth.org,help@hruth.org,2201 Argonne Dr,Baltimore,MD,21218,39.3185,-76.6008,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,1,"[Black,Multi-cultural]",0,1,0,0,0,1,1,0,0,"[English,Spanish,Amharic]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,456
SH105,legal_aid,Pro Bono Resource Center Maryland,410-837-9379,www.probonomd.org,intake@probonomd.org,201 N Charles St,Baltimore,MD,21201,39.2964,-76.6167,"[Legal Aid,Family Law,Immigration,Protection Orders]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[],0,1,1,1,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,234
SH106,shelter,Jane Doe Inc Boston,617-248-0922,www.janedoe.org,info@janedoe.org,14 Beacon St,Boston,MA,02108,42.3581,-71.0636,"[Training,Advocacy,Resource Coordination,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH107,shelter,Transition House Cambridge,617-661-7203,www.transitionhouse.org,help@transitionhouse.org,P.O. Box 530,Cambridge,MA,02140,42.3736,-71.1097,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Haitian Creole]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH108,counseling,Casa Myrna Boston,617-521-0100,www.casamyrna.org,info@casamyrna.org,P.O. Box 180002,Boston,MA,02118,42.3393,-71.0698,"[Emergency Shelter,Legal Services,Counseling,Language Access]",24/7 Hotline,1,1,0,0,0,1,1,"[Latinx,Multi-cultural]",0,1,1,1,1,1,1,0,0,"[Spanish,English,Portuguese]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,567
SH109,shelter,Michigan Coalition to End DV,517-347-7000,www.mcedv.org,info@mcedv.org,3893 Okemos Rd,Okemos,MI,48864,42.6875,-84.4297,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,1,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish,Arabic]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH110,shelter,YWCA of Greater Flint,810-238-7621,www.ywcaflint.org,help@ywcaflint.org,310 E 3rd St,Flint,MI,48502,43.0125,-83.6875,"[Emergency Shelter,Legal Advocacy,Counseling,Economic Support]",24/7 Hotline,1,0,0,0,0,1,1,"[Black,Multi-cultural]",0,1,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,178
SH111,legal_aid,Legal Aid of Western Michigan,616-774-0672,www.lawestmi.org,intake@lawestmi.org,89 Ionia Ave NW,Grand Rapids,MI,49503,42.9634,-85.6681,"[Legal Aid,Family Law,Protection Orders,Housing]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH112,shelter,Minnesota Coalition for Battered Women,651-646-6177,www.mcbw.org,info@mcbw.org,60 E Plato Blvd,St. Paul,MN,55107,44.9279,-93.0817,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Somali,Hmong]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH113,shelter,Cornerstone Advocacy Service Bloomington,952-884-0330,www.cornerstoneadvocacy.org,help@cornerstone.org,2100 Portland Ave S,Minneapolis,MN,55404,44.9632,-93.2656,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Somali]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH114,shelter,Mississippi Coalition Against DV,601-981-9196,www.mcadv.org,info@mcadv.org,P.O. Box 4703,Jackson,MS,39296,32.2988,-90.1848,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.5,123
SH115,shelter,Gulf Coast Women's Center Biloxi,228-435-1968,www.gcwcforwomen.org,help@gcwc.org,P.O. Box 333,Biloxi,MS,39533,30.3960,-88.8853,"[Emergency Shelter,Counseling,Legal Advocacy,Children Programs]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH116,shelter,Missouri Coalition Against DV,573-634-4161,www.mocadsv.org,info@mocadsv.org,415 E McCarty St,Jefferson City,MO,65101,38.5767,-92.1735,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,167
SH117,shelter,Rose Brooks Center Kansas City,816-861-6100,www.rosebrooks.org,help@rosebrooks.org,P.O. Box 320599,Kansas City,MO,64132,39.0997,-94.5786,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH118,legal_aid,Legal Aid of Western Missouri,816-474-6750,www.lawmo.org,intake@lawmo.org,1125 Grand Blvd,Kansas City,MO,64106,39.0997,-94.5853,"[Legal Aid,Family Law,Protection Orders,Housing]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH119,shelter,Montana Coalition Against DV,406-443-7794,www.mcadsv.com,info@mcadsv.com,P.O. Box 633,Helena,MT,59624,46.5891,-112.0391,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,0,0,0,0,1,1,[Native American],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,123
SH120,shelter,YWCA Billings,406-252-6303,www.ywcabillings.org,help@ywca.org,909 Wyoming Ave,Billings,MT,59101,45.7833,-108.5007,"[Emergency Shelter,Counseling,Legal Advocacy,Children Services]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.5,89
SH121,shelter,Nebraska Coalition to End Sexual and DV,402-476-6256,www.nebraskacoalition.org,info@necoalition.org,245 S 84th St,Lincoln,NE,68510,40.8098,-96.6172,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,156
SH122,shelter,Women's Center for Advancement Omaha,402-345-6555,www.wcaomaha.org,help@wcaomaha.org,4310 Marcy St,Omaha,NE,68105,41.2388,-95.9419,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH123,shelter,Nevada Coalition to End DV,775-828-1115,www.ncedsv.org,info@ncedsv.org,100 W Grove St,Reno,NV,89509,39.5296,-119.8138,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,178
SH124,shelter,SafeNest Las Vegas,702-646-4981,www.safenest.org,help@safenest.org,P.O. Box 629,Las Vegas,NV,89125,36.1699,-115.1398,"[Emergency Shelter,Legal Advocacy,Counseling,Children Programs]",24/7 Hotline,1,1,0,0,0,1,0,[Multi-cultural],0,1,0,0,0,1,1,0,0,"[English,Spanish,Tagalog]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,456
SH125,shelter,New Hampshire Coalition Against DV,603-224-8893,www.nhcadsv.org,info@nhcadsv.org,P.O. Box 353,Concord,NH,03302,43.2081,-71.5376,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,123
SH126,shelter,YWCA New Hampshire,603-625-5785,www.ywcanh.org,help@ywcanh.org,72 Concord St,Manchester,NH,03101,42.9956,-71.4548,"[Emergency Shelter,Counseling,Legal Advocacy,Children Services]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,156
SH127,shelter,New Jersey Coalition to End DV,609-584-8107,www.njcedv.org,info@njcedv.org,1670 Whitehorse Hamilton Square Rd,Trenton,NJ,08690,40.2171,-74.6597,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH128,shelter,Womanspace Princeton,609-394-9000,www.womanspace.org,help@womanspace.org,1935 Greenwood Ave,Ewing,NJ,08638,40.2564,-74.7879,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH129,legal_aid,Legal Services of New Jersey,888-576-5529,www.lsnj.org,intake@lsnj.org,100 Metroplex Dr,Edison,NJ,08817,40.5187,-74.3571,"[Legal Aid,Family Law,Immigration,Housing]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[],0,1,1,1,0,1,1,0,0,"[English,Spanish,Portuguese]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,456
SH130,shelter,New Mexico Coalition Against DV,505-246-9240,www.nmcadv.org,info@nmcadv.org,201 Coal Ave SW,Albuquerque,NM,87102,35.0844,-106.6504,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,1,0,0,0,1,1,"[Latinx,Native American]",0,1,0,0,0,1,1,0,0,"[Spanish,English,Navajo]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH131,shelter,Crossroads for Women Albuquerque,505-836-3694,www.crossroadsabq.org,help@crossroads.org,P.O. Box 93536,Albuquerque,NM,87199,35.0844,-106.6504,"[Emergency Shelter,Counseling,Legal Advocacy,Children Services]",24/7 Hotline,1,1,0,0,0,1,0,[Multi-cultural],0,1,1,1,1,1,1,0,0,"[Spanish,English]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH132,shelter,New York State Coalition Against DV,518-482-5465,www.nyscadv.org,info@nyscadv.org,119 Washington Ave,Albany,NY,12210,42.6526,-73.7562,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,345
SH133,shelter,Sanctuary for Families NYC,212-349-6009,www.sanctuaryforfamilies.org,help@sffny.org,P.O. Box 1406,New York,NY,10113,40.7128,-74.0060,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,1,[Multi-cultural],0,1,1,1,1,1,1,0,0,"[English,Spanish,Chinese,Russian,Arabic]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,1234
SH134,legal_aid,Her Justice NYC,212-695-2500,www.herjustice.org,info@herjustice.org,233 Broadway,New York,NY,10279,40.7133,-74.0070,"[Legal Aid,Family Law,Immigration,Economic Justice]",Mon-Fri 9am-5pm,0,1,0,0,0,1,1,[Multi-cultural],0,1,1,1,0,0,0,0,0,"[English,Spanish,French]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,567
SH135,counseling,Urban Resource Institute NYC,212-695-3809,www.urinyc.org,info@urinyc.org,P.O. Box 1792,New York,NY,10185,40.7580,-73.9855,"[Emergency Shelter,Pet-Friendly,Counseling,Legal Advocacy]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,456
SH136,shelter,North Carolina Coalition Against DV,919-956-9124,www.nccadv.org,info@nccadv.org,114 W Parrish St,Durham,NC,27701,35.9940,-78.9018,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH137,shelter,Family Violence Prevention Center Greensboro,336-273-7273,www.familyserviceofgreensboro.org,help@fvpc.org,315 E Washington St,Greensboro,NC,27401,36.0726,-79.7920,"[Emergency Shelter,Counseling,Legal Advocacy,Children Services]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,178
SH138,legal_aid,Legal Aid of North Carolina,919-856-2564,www.legalaidnc.org,intake@legalaidnc.org,224 S Dawson St,Raleigh,NC,27601,35.7721,-78.6382,"[Legal Aid,Family Law,Immigration,Housing]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[],0,1,1,1,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,345
SH139,shelter,North Dakota Council on Abused Women,701-255-6240,www.ndcaws.org,info@ndcaws.org,418 E Rosser Ave,Bismarck,ND,58501,46.8083,-100.7837,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,89
SH140,shelter,Abused Adult Resource Center Fargo,701-293-7273,www.aarcinfo.org,help@aarc.org,P.O. Box 2984,Fargo,ND,58108,46.8772,-96.7898,"[Emergency Shelter,Counseling,Legal Advocacy,Children Services]",24/7 Hotline,1,0,0,0,0,0,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,123
SH141,shelter,Ohio Domestic Violence Network,614-781-9651,www.odvn.org,info@odvn.org,4807 Evanswood Dr,Columbus,OH,43229,40.0742,-82.9571,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH142,shelter,Domestic Violence & Child Advocacy Center Cleveland,216-391-4357,www.dvcac.org,help@dvcac.org,P.O. Box 94994,Cleveland,OH,44101,41.4993,-81.6944,"[Emergency Shelter,Legal Services,Counseling,Children Programs]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH143,legal_aid,Legal Aid Society of Cleveland,216-687-1900,www.lasclev.org,intake@lasclev.org,1223 W 6th St,Cleveland,OH,44113,41.4848,-81.7007,"[Legal Aid,Family Law,Protection Orders,Housing]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,456
SH144,shelter,Oklahoma Coalition Against DV,405-917-9922,www.ocadvsa.org,info@ocadvsa.org,3815 N Santa Fe Ave,Oklahoma City,OK,73118,35.5207,-97.5348,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,0,0,0,0,1,1,[Native American],0,0,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,167
SH145,shelter,YWCA Oklahoma City,405-949-1000,www.ywcaokc.org,help@ywcaokc.org,2800 N Classen Blvd,Oklahoma City,OK,73106,35.4946,-97.5308,"[Emergency Shelter,Counseling,Legal Advocacy,Children Services]",24/7 Hotline,1,1,0,0,0,1,1,"[Black,Multi-cultural]",0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH146,shelter,Oregon Coalition Against DV,503-365-9644,www.ocadsv.org,info@ocadsv.org,380 SE Spokane St,Portland,OR,97202,45.4949,-122.6627,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,345
SH147,shelter,Bradley Angle Portland,503-281-2442,www.bradleyangle.org,help@bradleyangle.org,P.O. Box 14694,Portland,OR,97293,45.5231,-122.6765,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Russian]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.9,567
SH148,legal_aid,Legal Aid Services of Oregon,503-224-4086,www.lasoregon.org,intake@lasoregon.org,520 SW 6th Ave,Portland,OR,97204,45.5198,-122.6764,"[Legal Aid,Family Law,Immigration,Housing]",Mon-Fri 9am-5pm,0,0,0,0,0,1,0,[],0,1,1,1,0,1,1,0,0,"[English,Spanish,Russian]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,456
SH149,shelter,Pennsylvania Coalition Against DV,717-545-6400,www.pcadv.org,info@pcadv.org,3605 Vartan Way,Harrisburg,PA,17110,40.3150,-76.8261,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,345
SH150,shelter,Women Against Abuse Philadelphia,215-386-1280,www.womenagainstabuse.org,help@waa.org,P.O. Box 13758,Philadelphia,PA,19101,39.9526,-75.1652,"[Emergency Shelter,Legal Services,Counseling,Economic Empowerment]",24/7 Hotline,1,1,0,0,0,1,1,"[Black,Multi-cultural]",0,1,0,0,0,1,1,0,0,"[English,Spanish]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.8,678
SH151,shelter,Rhode Island Coalition Against DV,401-467-9940,www.ricadv.org,info@ricadv.org,422 Post Rd,Warwick,RI,02888,41.7226,-71.4506,"[Training,Advocacy,Technical Assistance,Policy Work]",Mon-Fri 9am-5pm,0,1,0,0,0,1,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Portuguese]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.7,234
SH152,shelter,Women's Resource Center Newport,401-847-2533,www.wrcnewport.org,help@wrcnewport.org,P.O. Box 41,Newport,RI,02840,41.4901,-71.3128,"[Emergency Shelter,Legal Advocacy,Counseling,Children Services]",24/7 Hotline,1,1,0,0,0,0,0,[],0,1,0,0,0,1,1,0,0,"[English,Spanish,Portuguese]",1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,156
SH153,shelter,South Carolina Coalition Against DV,803-256-2900,www.sccadvasa.org,info@sccadvasa.org,P.O. Box 7776,Columbia,SC,29202,34.0007,-81.0348,"[Emergency Shelter,Legal Aid,Training,Prevention]",24/7 Hotline,1,0,0,0,0,1,0,[],0,0,0,0,0,1,1,0,0,[English],1,0,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,[],0,0,0,0,0,,0,0,,0,0,0,0,0,1704067200,SafeHaven,4.6,167
